split,scope,groups,post_hoc,interval_scope,source_in_sample,bootstrap_repeats,analysis_seed,seed,term,value,lower,upper,seed_sd
test,condition:3,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,MLP16_input,0.020472503855156643,-0.003063742068776315,0.04612233952917764,
test,condition:3,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,mean_level,-0.0009370557224185339,-0.058599534108000895,0.041646580104842124,
test,condition:3,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,residual,0.0,0.0,0.0,
test,condition:3,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,Delta_pipe,0.055791109725441324,-0.02105032227998575,0.1474979475745997,0.017405876645216336
test,condition:3,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,O_input,0.07739982031689363,-0.003262706961843044,0.17256340088733121,0.01806537301936553
test,condition:3,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,MLP16_input,0.018994838934445535,-0.004425714790430339,0.04451066897375589,0.001280445298766051
test,condition:3,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,mean_level,-0.002613871657006772,-0.03297102470370561,0.027743281389692176,0.0016178602179192521
test,condition:3,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,residual,0.0,0.0,0.0,0.0
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,Delta_pipe,0.07188423849205716,0.01021427463735014,0.15333684173891468,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,O_input,0.09155822893016852,0.021522081143566935,0.1858757876519384,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,MLP16_input,0.015508487198203857,-0.006808838914535914,0.03972225140607022,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,mean_level,-0.004165503239907498,-0.02711367898889494,0.02633121656827686,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,residual,0.0,0.0,0.0,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,Delta_pipe,0.04492590292662091,-0.0046563353989470535,0.09982796401163455,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,O_input,0.06298698379650547,0.0011378626677400814,0.13288853252996535,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,MLP16_input,0.015322024861190275,-0.006320650804846306,0.03927061679646526,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,mean_level,-0.002739056008694285,-0.018488168934230664,0.020481011407578964,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,residual,0.0,0.0,0.0,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,Delta_pipe,0.0423919524675318,-0.032482495444200746,0.13380638144091883,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,O_input,0.06058268352310414,-0.0030305016055166803,0.13240989279792795,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,MLP16_input,0.017253675333153806,-0.004631947314225576,0.04060848950985926,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,mean_level,-0.0009370557224185339,-0.058599534108000895,0.041646580104842124,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,residual,0.0,0.0,0.0,
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,Delta_pipe,0.053067364628736624,-0.005139257190879043,0.12767636239611058,0.016345069064502792
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,O_input,0.07170929874992604,0.007060882949620188,0.15011608754705524,0.017231662337867316
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,MLP16_input,0.016028062464182646,-0.005086194288211491,0.03952554690792196,0.001065498582458902
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,mean_level,-0.002613871657006772,-0.03297102470370561,0.027743281389692176,0.0016178602179192521
test,held_out_source,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,residual,0.0,0.0,0.0,0.0
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,Delta_pipe,0.20490282634087997,0.075145272661997,0.3426418627992541,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,O_input,0.24673259370247858,0.07435021795610686,0.4226031120474639,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,MLP16_input,0.037664264121691104,-0.0019484078271098935,0.08290806750644675,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,mean_level,-0.004165503239907498,-0.02711367898889494,0.02633121656827686,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,42,residual,0.0,0.0,0.0,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,Delta_pipe,0.1391979415071769,0.04857414032538243,0.23037499398445851,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,O_input,0.1877094656609396,0.05069974650986242,0.31612686743959395,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,MLP16_input,0.04577246814506841,0.006888293333482398,0.08095082987398154,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,mean_level,-0.002739056008694285,-0.018488168934230664,0.020481011407578964,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,123,residual,0.0,0.0,0.0,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,Delta_pipe,0.1248599903005122,0.02391372405482042,0.23179388893225472,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,O_input,0.1760478544061428,0.0501830737033105,0.2932323435333801,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,MLP16_input,0.05025080838321205,0.011104688675844377,0.08761828495652127,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,mean_level,-0.0009370557224185339,-0.058599534108000895,0.041646580104842124,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,456,residual,0.0,0.0,0.0,
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,Delta_pipe,0.15632025271618968,0.05143529369966926,0.2660171205812369,0.04268013655320251
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,O_input,0.20349663792318698,0.05784337295577769,0.3434552260314645,0.037894712010729734
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,MLP16_input,0.04456251354999052,0.00614253302321416,0.08360387459815154,0.006379911183035314
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,mean_level,-0.002613871657006772,-0.03297102470370561,0.027743281389692176,0.0016178602179192521
test,unseen,7,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,False,2000,20260919,finite_mean_42_123_456,residual,0.0,0.0,0.0,0.0
