split,scope,groups,post_hoc,interval_scope,source_in_sample,bootstrap_repeats,analysis_seed,name,arm,seed,predictor,metric,value,lower,upper,seed_sd
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,accuracy,0.4,0.0,0.8,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,ce,0.9458360236883163,0.5446419551968574,1.3470300921797753,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,brier,0.5679523575592972,0.301079939883412,0.8348247752351824,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,accuracy,0.6,0.2,1.0,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,ce,1.0588618963513305,0.8585098531888427,1.4220655270358613,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,brier,0.6418978994459497,0.5269492773254051,0.8405956164531994,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,accuracy,0.4,0.0,0.8,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,ce,0.9447387976944446,0.6195607078075409,1.2699168875813485,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,brier,0.5760993552478954,0.3634223546758796,0.7887763558199111,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,accuracy,0.6,0.2,1.0,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,ce,1.060356113332345,0.8592804756321362,1.4437244170822998,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,brier,0.642381730411915,0.531030164061207,0.8493249944915056,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,accuracy,0.4,0.0,0.8,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,q,ce,0.9549599465727805,0.6094316905736923,1.300488202571869,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,q,brier,0.5744063684437617,0.3480889159878066,0.8007238208997165,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,q,accuracy,0.6,0.2,1.0,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,m_q,ce,1.0582068002887242,0.8520638018789359,1.3891391588398014,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,m_q,brier,0.6422021963328166,0.516291768029833,0.8273381877323034,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,m_q,accuracy,0.39999999999999997,0.0,0.8,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,q,ce,1.0362391143043834,0.821207087536653,1.3195342368880907,0.0027534519935989528
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,q,brier,0.6309982005908218,0.5007737290514716,0.7983659583050707,0.003115130500037689
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,q,accuracy,0.4000000000000001,0.06666666666666667,0.7333333333333334,6.798699777552591e-17
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,q,macro_f1,0.2634920634920635,0.037037037037037035,0.4388888888888889,0.06323360091124473
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,m_q,ce,1.05583069489115,0.8863975681364997,1.3501162817227754,0.0008149871243659388
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,m_q,brier,0.6406711717675686,0.5386074942811223,0.8088736689253544,0.0006665007471576076
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,m_q,accuracy,0.4000000000000001,0.0,0.8000000000000002,6.798699777552591e-17
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,0.0
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,0.0
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,0.0
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,pi_S,accuracy,0.4000000000000001,0.0,0.8000000000000002,6.798699777552591e-17
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,0.0
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,q,ce,0.9485115893185139,0.5912114511926969,1.3058117274443308,0.005611324235810778
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,q,brier,0.5728193604169848,0.3375304035156994,0.80810831731827,0.00429910905796734
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,q,accuracy,0.6,0.20000000000000004,1.0,0.0
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,0.0
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,m_q,ce,1.0591416033241332,0.8753791859969408,1.4183097009859875,0.0011016186422012862
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,m_q,brier,0.6421606087302271,0.5404102017573701,0.8390862662256694,0.00024458178064525906
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,m_q,accuracy,0.39999999999999997,0.19999999999999998,0.6,5.551115123125783e-17
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,m_q,macro_f1,0.19047619047619047,0.08333333333333333,0.23456790123456794,0.0
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,0.0
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,0.0
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,pi_S,accuracy,0.4000000000000001,0.0,0.8000000000000002,6.798699777552591e-17
validation,condition:3,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,0.0
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,q,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,q,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,q,accuracy,0.6,0.20000000000000004,1.0,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,m_q,ce,1.1958460527742916,0.728273950250923,2.0984910270253896,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,m_q,brier,0.6742023702928709,0.48860295643321267,1.0145257199531348,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,m_q,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,pi_S,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,q,ce,1.0285418863097828,0.7845554706454276,1.3322342881560325,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,q,brier,0.6250148888462859,0.4745049759200531,0.8027659761599484,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,q,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,m_q,ce,1.056702419189512,0.8729124607943065,1.3460426400806227,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,m_q,brier,0.6414132588217805,0.5268881977011907,0.807559968780493,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,m_q,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,pi_S,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,ce,1.0273919331034025,0.8115517038106917,1.3230315455794335,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,brier,0.6278708214116054,0.5002906748374247,0.7995378891442025,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,accuracy,0.4666666666666666,0.06666666666666667,0.8666666666666666,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,macro_f1,0.34814814814814815,0.037037037037037035,0.5777777777777778,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,m_q,ce,1.0557018776468543,0.8849155339530391,1.363585540816403,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,m_q,brier,0.6404767729373547,0.5395845428736779,0.8149119426341628,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,m_q,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,pi_S,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,q,ce,1.0316243429978689,0.8311754051844279,1.3095425909757614,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,q,brier,0.6303631672716996,0.512411518977686,0.7932295918842073,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,q,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,q,macro_f1,0.3,0.0,0.5555555555555555,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,ce,1.0550877878370835,0.9013647096621537,1.3407206642712997,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,brier,0.6401234835435707,0.5493497422684983,0.8041490953614074,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,ce,0.9483825285732745,0.5347398806611697,1.3620251764853795,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,brier,0.5765166303476508,0.29969269926256353,0.8533405614327382,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,accuracy,0.6,0.20000000000000004,1.0,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,ce,1.0588618963513305,0.8585098531888425,1.4220655270358613,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,brier,0.6418978994459497,0.5269492773254051,0.8405956164531995,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,ce,0.9428490400314331,0.6000769979755084,1.285621082087358,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,brier,0.5775392963518918,0.34908427152266713,0.8059943211811166,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,accuracy,0.6,0.20000000000000004,1.0,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,ce,1.060356113332345,0.859280475632136,1.4437244170822998,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,brier,0.642381730411915,0.531030164061207,0.8493249944915057,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,accuracy,0.4000000000000001,0.0,0.8000000000000002,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,source_selection,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
