file,dataset,dataset_id,metadata_id,recording_id,original_recording,raw_exists,h5_exists,h5_shape,h5_dtype,label,duplicate_original_path,shared_resolved_raw_path,shared_raw_inode,group,metadata_rate,metadata_channel,metadata_length,observed_length,observed_channels
RM_002_XJTU.h5,RM_002_XJTU,2,4014,4014,40Hz10kN/Bearing3_1/1668.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4015,4015,40Hz10kN/Bearing3_1/1669.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4016,4016,40Hz10kN/Bearing3_1/1670.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4017,4017,40Hz10kN/Bearing3_1/1671.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4018,4018,40Hz10kN/Bearing3_1/1672.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4019,4019,40Hz10kN/Bearing3_1/1673.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4020,4020,40Hz10kN/Bearing3_1/1674.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4021,4021,40Hz10kN/Bearing3_1/1675.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4022,4022,40Hz10kN/Bearing3_1/1676.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4023,4023,40Hz10kN/Bearing3_1/1677.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4024,4024,40Hz10kN/Bearing3_1/1678.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4025,4025,40Hz10kN/Bearing3_1/1679.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4026,4026,40Hz10kN/Bearing3_1/1680.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4027,4027,40Hz10kN/Bearing3_1/1681.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4028,4028,40Hz10kN/Bearing3_1/1682.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4029,4029,40Hz10kN/Bearing3_1/1683.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4030,4030,40Hz10kN/Bearing3_1/1684.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4031,4031,40Hz10kN/Bearing3_1/1685.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4032,4032,40Hz10kN/Bearing3_1/1686.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4033,4033,40Hz10kN/Bearing3_1/1687.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4034,4034,40Hz10kN/Bearing3_1/1688.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4035,4035,40Hz10kN/Bearing3_1/1689.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4036,4036,40Hz10kN/Bearing3_1/1690.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4037,4037,40Hz10kN/Bearing3_1/1691.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4038,4038,40Hz10kN/Bearing3_1/1692.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4039,4039,40Hz10kN/Bearing3_1/1693.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4040,4040,40Hz10kN/Bearing3_1/1694.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4041,4041,40Hz10kN/Bearing3_1/1695.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4042,4042,40Hz10kN/Bearing3_1/1696.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4043,4043,40Hz10kN/Bearing3_1/1697.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4044,4044,40Hz10kN/Bearing3_1/1698.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4045,4045,40Hz10kN/Bearing3_1/1699.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4046,4046,40Hz10kN/Bearing3_1/1700.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4047,4047,40Hz10kN/Bearing3_1/1701.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4048,4048,40Hz10kN/Bearing3_1/1702.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4049,4049,40Hz10kN/Bearing3_1/1703.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4050,4050,40Hz10kN/Bearing3_1/1704.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4051,4051,40Hz10kN/Bearing3_1/1705.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4052,4052,40Hz10kN/Bearing3_1/1706.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4053,4053,40Hz10kN/Bearing3_1/1707.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4054,4054,40Hz10kN/Bearing3_1/1708.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4055,4055,40Hz10kN/Bearing3_1/1709.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4056,4056,40Hz10kN/Bearing3_1/1710.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4057,4057,40Hz10kN/Bearing3_1/1711.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4058,4058,40Hz10kN/Bearing3_1/1712.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4059,4059,40Hz10kN/Bearing3_1/1713.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4060,4060,40Hz10kN/Bearing3_1/1714.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4061,4061,40Hz10kN/Bearing3_1/1715.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4062,4062,40Hz10kN/Bearing3_1/1716.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4063,4063,40Hz10kN/Bearing3_1/1717.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4064,4064,40Hz10kN/Bearing3_1/1718.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4065,4065,40Hz10kN/Bearing3_1/1719.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4066,4066,40Hz10kN/Bearing3_1/1720.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4067,4067,40Hz10kN/Bearing3_1/1721.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4068,4068,40Hz10kN/Bearing3_1/1722.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4069,4069,40Hz10kN/Bearing3_1/1723.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4070,4070,40Hz10kN/Bearing3_1/1724.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4071,4071,40Hz10kN/Bearing3_1/1725.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4072,4072,40Hz10kN/Bearing3_1/1726.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4073,4073,40Hz10kN/Bearing3_1/1727.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4074,4074,40Hz10kN/Bearing3_1/1728.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4075,4075,40Hz10kN/Bearing3_1/1729.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4076,4076,40Hz10kN/Bearing3_1/1730.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4077,4077,40Hz10kN/Bearing3_1/1731.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4078,4078,40Hz10kN/Bearing3_1/1732.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4079,4079,40Hz10kN/Bearing3_1/1733.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4080,4080,40Hz10kN/Bearing3_1/1734.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4081,4081,40Hz10kN/Bearing3_1/1735.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4082,4082,40Hz10kN/Bearing3_1/1736.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4083,4083,40Hz10kN/Bearing3_1/1737.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4084,4084,40Hz10kN/Bearing3_1/1738.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4085,4085,40Hz10kN/Bearing3_1/1739.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4086,4086,40Hz10kN/Bearing3_1/1740.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4087,4087,40Hz10kN/Bearing3_1/1741.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4088,4088,40Hz10kN/Bearing3_1/1742.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4089,4089,40Hz10kN/Bearing3_1/1743.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4090,4090,40Hz10kN/Bearing3_1/1744.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4091,4091,40Hz10kN/Bearing3_1/1745.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4092,4092,40Hz10kN/Bearing3_1/1746.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4093,4093,40Hz10kN/Bearing3_1/1747.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4094,4094,40Hz10kN/Bearing3_1/1748.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4095,4095,40Hz10kN/Bearing3_1/1749.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4096,4096,40Hz10kN/Bearing3_1/1750.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4097,4097,40Hz10kN/Bearing3_1/1751.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4098,4098,40Hz10kN/Bearing3_1/1752.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4099,4099,40Hz10kN/Bearing3_1/1753.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4100,4100,40Hz10kN/Bearing3_1/1754.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4101,4101,40Hz10kN/Bearing3_1/1755.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4102,4102,40Hz10kN/Bearing3_1/1756.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4103,4103,40Hz10kN/Bearing3_1/1757.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4104,4104,40Hz10kN/Bearing3_1/1758.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4105,4105,40Hz10kN/Bearing3_1/1759.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4106,4106,40Hz10kN/Bearing3_1/1760.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4107,4107,40Hz10kN/Bearing3_1/1761.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4108,4108,40Hz10kN/Bearing3_1/1762.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4109,4109,40Hz10kN/Bearing3_1/1763.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4110,4110,40Hz10kN/Bearing3_1/1764.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4111,4111,40Hz10kN/Bearing3_1/1765.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4112,4112,40Hz10kN/Bearing3_1/1766.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4113,4113,40Hz10kN/Bearing3_1/1767.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4114,4114,40Hz10kN/Bearing3_1/1768.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4115,4115,40Hz10kN/Bearing3_1/1769.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4116,4116,40Hz10kN/Bearing3_1/1770.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4117,4117,40Hz10kN/Bearing3_1/1771.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4118,4118,40Hz10kN/Bearing3_1/1772.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4119,4119,40Hz10kN/Bearing3_1/1773.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4120,4120,40Hz10kN/Bearing3_1/1774.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4121,4121,40Hz10kN/Bearing3_1/1775.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4122,4122,40Hz10kN/Bearing3_1/1776.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4123,4123,40Hz10kN/Bearing3_1/1777.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4124,4124,40Hz10kN/Bearing3_1/1778.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4125,4125,40Hz10kN/Bearing3_1/1779.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4126,4126,40Hz10kN/Bearing3_1/1780.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4127,4127,40Hz10kN/Bearing3_1/1781.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4128,4128,40Hz10kN/Bearing3_1/1782.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4129,4129,40Hz10kN/Bearing3_1/1783.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4130,4130,40Hz10kN/Bearing3_1/1784.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4131,4131,40Hz10kN/Bearing3_1/1785.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4132,4132,40Hz10kN/Bearing3_1/1786.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4133,4133,40Hz10kN/Bearing3_1/1787.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4134,4134,40Hz10kN/Bearing3_1/1788.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4135,4135,40Hz10kN/Bearing3_1/1789.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4136,4136,40Hz10kN/Bearing3_1/1790.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4137,4137,40Hz10kN/Bearing3_1/1791.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4138,4138,40Hz10kN/Bearing3_1/1792.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4139,4139,40Hz10kN/Bearing3_1/1793.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
RM_002_XJTU.h5,RM_002_XJTU,2,4140,4140,40Hz10kN/Bearing3_1/1794.csv,True,True,"(32768, 2, 1)",float64,0.0,False,False,False,Bearing3_1,25600.0,2.0,32768.0,32768,2
