Id,Dataset_id,Name,Description,TYPE,File,Visiable,Label,Label_Description,RUL_label,RUL_label_description,Domain_id,Domain_description,Sample_rate,Sample_lenth,Channel,Fault_Diagnosis,Anomaly_Detection,Remaining_Life,Digital_Twin_Prediction,Fault_level
6190,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1307.csv,1,11.0,,0.47655310621242486,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6191,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1308.csv,1,11.0,,0.4761523046092184,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6192,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1309.csv,1,11.0,,0.475751503006012,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6193,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1310.csv,1,11.0,,0.47535070140280566,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6194,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1311.csv,1,11.0,,0.47494989979959923,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6195,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1312.csv,1,11.0,,0.4745490981963928,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6196,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1313.csv,1,11.0,,0.47414829659318636,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6197,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1314.csv,1,11.0,,0.4737474949899799,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6198,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1315.csv,1,11.0,,0.4733466933867736,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6199,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1316.csv,1,11.0,,0.47294589178356716,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6200,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1317.csv,1,11.0,,0.4725450901803607,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6201,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1318.csv,1,11.0,,0.4721442885771543,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6202,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1319.csv,1,11.0,,0.47174348697394786,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6203,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1320.csv,1,11.0,,0.47134268537074153,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6204,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1321.csv,1,11.0,,0.4709418837675351,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6205,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1322.csv,1,11.0,,0.47054108216432866,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6206,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1323.csv,1,11.0,,0.4701402805611222,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6207,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1324.csv,1,11.0,,0.4697394789579158,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6208,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1325.csv,1,11.0,,0.46933867735470947,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6209,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1326.csv,1,11.0,,0.46893787575150303,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6210,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1327.csv,1,11.0,,0.4685370741482966,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6211,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1328.csv,1,11.0,,0.46813627254509016,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6212,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1329.csv,1,11.0,,0.4677354709418837,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6213,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1330.csv,1,11.0,,0.4673346693386774,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6214,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1331.csv,1,11.0,,0.46693386773547096,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6215,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1332.csv,1,11.0,,0.46653306613226453,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6216,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1333.csv,1,11.0,,0.4661322645290581,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6217,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1334.csv,1,11.0,,0.46573146292585166,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6218,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1335.csv,1,11.0,,0.46533066132264533,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6219,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1336.csv,1,11.0,,0.4649298597194389,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6220,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1337.csv,1,11.0,,0.46452905811623246,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6221,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1338.csv,1,11.0,,0.464128256513026,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6222,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1339.csv,1,11.0,,0.4637274549098196,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6223,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1340.csv,1,11.0,,0.46332665330661327,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6224,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1341.csv,1,11.0,,0.46292585170340683,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6225,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1342.csv,1,11.0,,0.4625250501002004,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6226,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1343.csv,1,11.0,,0.46212424849699396,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6227,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1344.csv,1,11.0,,0.4617234468937875,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6228,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1345.csv,1,11.0,,0.4613226452905812,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6229,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1346.csv,1,11.0,,0.46092184368737477,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6230,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1347.csv,1,11.0,,0.46052104208416833,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6231,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1348.csv,1,11.0,,0.4601202404809619,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6232,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1349.csv,1,11.0,,0.45971943887775546,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6233,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1350.csv,1,11.0,,0.45931863727454914,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6234,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1351.csv,1,11.0,,0.4589178356713427,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6235,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1352.csv,1,11.0,,0.45851703406813626,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6236,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1353.csv,1,11.0,,0.45811623246492983,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6237,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1354.csv,1,11.0,,0.4577154308617234,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6238,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1355.csv,1,11.0,,0.45731462925851707,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6239,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1356.csv,1,11.0,,0.45691382765531063,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6240,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1357.csv,1,11.0,,0.4565130260521042,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6241,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1358.csv,1,11.0,,0.45611222444889776,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6242,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1359.csv,1,11.0,,0.4557114228456913,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6243,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1360.csv,1,11.0,,0.455310621242485,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6244,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1361.csv,1,11.0,,0.45490981963927857,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6245,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1362.csv,1,11.0,,0.45450901803607213,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6246,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1363.csv,1,11.0,,0.4541082164328657,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6247,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1364.csv,1,11.0,,0.4537074148296594,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6248,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1365.csv,1,11.0,,0.45330661322645294,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6249,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1366.csv,1,11.0,,0.4529058116232465,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6250,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1367.csv,1,11.0,,0.45250501002004007,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6251,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1368.csv,1,11.0,,0.45210420841683363,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6252,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1369.csv,1,11.0,,0.4517034068136273,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6253,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1370.csv,1,11.0,,0.45130260521042087,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6254,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1371.csv,1,11.0,,0.45090180360721444,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6255,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1372.csv,1,11.0,,0.450501002004008,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6256,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1373.csv,1,11.0,,0.45010020040080156,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6257,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1374.csv,1,11.0,,0.44969939879759524,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6258,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1375.csv,1,11.0,,0.4492985971943888,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6259,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1376.csv,1,11.0,,0.44889779559118237,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6260,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1377.csv,1,11.0,,0.44849699398797593,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6261,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1378.csv,1,11.0,,0.4480961923847695,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6262,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1379.csv,1,11.0,,0.4476953907815632,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6263,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1380.csv,1,11.0,,0.44729458917835674,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6264,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1381.csv,1,11.0,,0.4468937875751503,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6265,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1382.csv,1,11.0,,0.44649298597194387,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6266,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1383.csv,1,11.0,,0.44609218436873743,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6267,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1384.csv,1,11.0,,0.4456913827655311,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6268,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1385.csv,1,11.0,,0.4452905811623247,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6269,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1386.csv,1,11.0,,0.44488977955911824,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6270,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1387.csv,1,11.0,,0.4444889779559118,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6271,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1388.csv,1,11.0,,0.44408817635270537,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6272,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1389.csv,1,11.0,,0.44368737474949904,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6273,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1390.csv,1,11.0,,0.4432865731462926,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6274,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1391.csv,1,11.0,,0.44288577154308617,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6275,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1392.csv,1,11.0,,0.44248496993987974,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6276,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1393.csv,1,11.0,,0.4420841683366733,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6277,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1394.csv,1,11.0,,0.441683366733467,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6278,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1395.csv,1,11.0,,0.44128256513026054,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6279,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1396.csv,1,11.0,,0.4408817635270541,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6280,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1397.csv,1,11.0,,0.44048096192384767,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6281,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1398.csv,1,11.0,,0.44008016032064123,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6282,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1399.csv,1,11.0,,0.4396793587174349,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6283,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1400.csv,1,11.0,,0.4392785571142285,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6284,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1401.csv,1,11.0,,0.43887775551102204,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6285,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1402.csv,1,11.0,,0.4384769539078156,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6286,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1403.csv,1,11.0,,0.43807615230460917,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6287,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1404.csv,1,11.0,,0.43767535070140284,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6288,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1405.csv,1,11.0,,0.4372745490981964,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6289,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1406.csv,1,11.0,,0.43687374749499,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6290,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1407.csv,1,11.0,,0.43647294589178354,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6291,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1408.csv,1,11.0,,0.4360721442885771,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6292,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1409.csv,1,11.0,,0.4356713426853708,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6293,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1410.csv,1,11.0,,0.43527054108216434,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6294,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1411.csv,1,11.0,,0.4348697394789579,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6295,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1412.csv,1,11.0,,0.43446893787575147,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6296,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1413.csv,1,11.0,,0.43406813627254504,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6297,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1414.csv,1,11.0,,0.4336673346693387,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6298,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1415.csv,1,11.0,,0.4332665330661323,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6299,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1416.csv,1,11.0,,0.43286573146292584,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6300,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1417.csv,1,11.0,,0.4324649298597194,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6301,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1418.csv,1,11.0,,0.4320641282565131,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6302,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1419.csv,1,11.0,,0.43166332665330664,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6303,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1420.csv,1,11.0,,0.4312625250501002,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6304,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1421.csv,1,11.0,,0.4308617234468938,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6305,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1422.csv,1,11.0,,0.43046092184368734,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6306,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1423.csv,1,11.0,,0.430060120240481,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6307,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1424.csv,1,11.0,,0.4296593186372746,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6308,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1425.csv,1,11.0,,0.42925851703406814,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6309,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1426.csv,1,11.0,,0.4288577154308617,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6310,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1427.csv,1,11.0,,0.4284569138276553,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6311,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1428.csv,1,11.0,,0.42805611222444895,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6312,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1429.csv,1,11.0,,0.4276553106212425,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6313,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1430.csv,1,11.0,,0.4272545090180361,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6314,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1431.csv,1,11.0,,0.42685370741482964,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6315,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1432.csv,1,11.0,,0.4264529058116232,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6316,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1433.csv,1,11.0,,0.4260521042084169,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6317,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1434.csv,1,11.0,,0.42565130260521045,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6318,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1435.csv,1,11.0,,0.425250501002004,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6319,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1436.csv,1,11.0,,0.4248496993987976,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6320,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1437.csv,1,11.0,,0.42444889779559114,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6321,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1438.csv,1,11.0,,0.4240480961923848,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6322,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1439.csv,1,11.0,,0.4236472945891784,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6323,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1440.csv,1,11.0,,0.42324649298597194,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6324,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1441.csv,1,11.0,,0.4228456913827655,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6325,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1442.csv,1,11.0,,0.4224448897795591,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6326,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1443.csv,1,11.0,,0.42204408817635275,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6327,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1444.csv,1,11.0,,0.4216432865731463,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6328,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1445.csv,1,11.0,,0.4212424849699399,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6329,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1446.csv,1,11.0,,0.42084168336673344,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6330,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1447.csv,1,11.0,,0.420440881763527,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6331,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1448.csv,1,11.0,,0.4200400801603207,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6332,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1449.csv,1,11.0,,0.41963927855711425,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6333,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1450.csv,1,11.0,,0.4192384769539078,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6334,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1451.csv,1,11.0,,0.4188376753507014,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6335,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1452.csv,1,11.0,,0.41843687374749494,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6336,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1453.csv,1,11.0,,0.4180360721442886,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6337,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1454.csv,1,11.0,,0.4176352705410822,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6338,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1455.csv,1,11.0,,0.41723446893787575,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6339,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1456.csv,1,11.0,,0.4168336673346693,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6340,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1457.csv,1,11.0,,0.4164328657314629,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6341,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1458.csv,1,11.0,,0.41603206412825655,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6342,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1459.csv,1,11.0,,0.4156312625250501,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6343,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1460.csv,1,11.0,,0.4152304609218437,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
6344,2,RM_002_XJTU,,,40Hz10kN/Bearing3_2/1461.csv,1,11.0,,0.41482965931863724,,1.0,40Hz10kN,25600.0,32768.0,2.0,True,,True,,
