Id,Dataset_id,Name,Description,TYPE,File,Visiable,Label,RUL_label,RUL_label_description,Domain_id,Domain_description,Sample_rate,Sample_lenth,Channel,Fault_Diagnosis,Anomaly_Detection,Remaining_Life,Digital_Twin_Prediction,Fault_level
16433,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01068.csv,1,0.0,0.347799511002445,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16434,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01069.csv,1,0.0,0.34718826405867975,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16435,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01070.csv,1,0.0,0.3465770171149144,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16436,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01071.csv,1,0.0,0.34596577017114916,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16437,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01072.csv,1,0.0,0.3453545232273839,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16438,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01073.csv,1,0.0,0.34474327628361856,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16439,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01074.csv,1,0.0,0.3441320293398533,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16440,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01075.csv,1,0.0,0.34352078239608796,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16441,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01076.csv,1,0.0,0.3429095354523227,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16442,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01077.csv,1,0.0,0.3422982885085575,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16443,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01078.csv,1,0.0,0.3416870415647921,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16444,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01079.csv,1,0.0,0.3410757946210269,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16445,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01080.csv,1,0.0,0.34046454767726164,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16446,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01081.csv,1,0.0,0.3398533007334963,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16447,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01082.csv,1,0.0,0.33924205378973105,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16448,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01083.csv,1,0.0,0.3386308068459658,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16449,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01084.csv,1,0.0,0.33801955990220045,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16450,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01085.csv,1,0.0,0.3374083129584352,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16451,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01086.csv,1,0.0,0.33679706601466997,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16452,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01087.csv,1,0.0,0.3361858190709046,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16453,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01088.csv,1,0.0,0.33557457212713937,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16454,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01089.csv,1,0.0,0.3349633251833741,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16455,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01090.csv,1,0.0,0.3343520782396088,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16456,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01091.csv,1,0.0,0.33374083129584353,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16457,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01092.csv,1,0.0,0.3331295843520783,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16458,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01093.csv,1,0.0,0.33251833740831294,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16459,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01094.csv,1,0.0,0.3319070904645477,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16460,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01095.csv,1,0.0,0.33129584352078245,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16461,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01096.csv,1,0.0,0.3306845965770171,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16462,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01097.csv,1,0.0,0.33007334963325186,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16463,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01098.csv,1,0.0,0.3294621026894865,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16464,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01099.csv,1,0.0,0.32885085574572126,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16465,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01100.csv,1,0.0,0.328239608801956,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16466,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01101.csv,1,0.0,0.32762836185819066,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16467,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01102.csv,1,0.0,0.3270171149144254,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16468,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01103.csv,1,0.0,0.3264058679706602,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16469,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01104.csv,1,0.0,0.3257946210268948,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16470,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01105.csv,1,0.0,0.3251833740831296,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16471,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01106.csv,1,0.0,0.32457212713936434,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16472,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01107.csv,1,0.0,0.323960880195599,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16473,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01108.csv,1,0.0,0.32334963325183375,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16474,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01109.csv,1,0.0,0.3227383863080685,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16475,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01110.csv,1,0.0,0.32212713936430315,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16476,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01111.csv,1,0.0,0.3215158924205379,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16477,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01112.csv,1,0.0,0.32090464547677267,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16478,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01113.csv,1,0.0,0.3202933985330073,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16479,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01114.csv,1,0.0,0.31968215158924207,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16480,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01115.csv,1,0.0,0.3190709046454768,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16481,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01116.csv,1,0.0,0.3184596577017115,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16482,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01117.csv,1,0.0,0.31784841075794623,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16483,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01118.csv,1,0.0,0.3172371638141809,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16484,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01119.csv,1,0.0,0.31662591687041564,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16485,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01120.csv,1,0.0,0.3160146699266504,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16486,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01121.csv,1,0.0,0.31540342298288504,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16487,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01122.csv,1,0.0,0.3147921760391198,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16488,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01123.csv,1,0.0,0.31418092909535456,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16489,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01124.csv,1,0.0,0.3135696821515892,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16490,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01125.csv,1,0.0,0.31295843520782396,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16491,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01126.csv,1,0.0,0.3123471882640587,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16492,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01127.csv,1,0.0,0.31173594132029336,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16493,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01128.csv,1,0.0,0.3111246943765281,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16494,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01129.csv,1,0.0,0.3105134474327629,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16495,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01130.csv,1,0.0,0.3099022004889975,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16496,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01131.csv,1,0.0,0.3092909535452323,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16497,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01132.csv,1,0.0,0.30867970660146704,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16498,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01133.csv,1,0.0,0.3080684596577017,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16499,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01134.csv,1,0.0,0.30745721271393645,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16500,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01135.csv,1,0.0,0.3068459657701712,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16501,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01136.csv,1,0.0,0.30623471882640585,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16502,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01137.csv,1,0.0,0.3056234718826406,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16503,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01138.csv,1,0.0,0.30501222493887525,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16504,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01139.csv,1,0.0,0.30440097799511,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16505,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01140.csv,1,0.0,0.30378973105134477,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16506,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01141.csv,1,0.0,0.3031784841075794,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16507,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01142.csv,1,0.0,0.3025672371638142,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16508,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01143.csv,1,0.0,0.30195599022004893,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16509,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01144.csv,1,0.0,0.3013447432762836,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16510,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01145.csv,1,0.0,0.30073349633251834,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16511,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01146.csv,1,0.0,0.3001222493887531,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16512,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01147.csv,1,0.0,0.29951100244498774,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16513,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01148.csv,1,0.0,0.2988997555012225,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16514,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01149.csv,1,0.0,0.29828850855745725,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16515,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01150.csv,1,0.0,0.2976772616136919,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16516,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01151.csv,1,0.0,0.29706601466992666,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16517,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01152.csv,1,0.0,0.2964547677261614,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16518,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01153.csv,1,0.0,0.29584352078239606,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16519,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01154.csv,1,0.0,0.2952322738386308,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16520,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01155.csv,1,0.0,0.2946210268948656,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16521,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01156.csv,1,0.0,0.2940097799511002,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16522,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01157.csv,1,0.0,0.293398533007335,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16523,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01158.csv,1,0.0,0.29278728606356963,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16524,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01159.csv,1,0.0,0.2921760391198044,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16525,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01160.csv,1,0.0,0.29156479217603914,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16526,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01161.csv,1,0.0,0.2909535452322738,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16527,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01162.csv,1,0.0,0.29034229828850855,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,True,True,True,True,
16528,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01163.csv,1,-1.0,0.2897310513447433,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16529,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01164.csv,1,-1.0,0.28911980440097795,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16530,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01165.csv,1,-1.0,0.2885085574572127,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16531,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01166.csv,1,-1.0,0.28789731051344747,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16532,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01167.csv,1,-1.0,0.2872860635696821,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16533,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01168.csv,1,-1.0,0.2866748166259169,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16534,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01169.csv,1,-1.0,0.28606356968215163,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16535,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01170.csv,1,-1.0,0.2854523227383863,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16536,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01171.csv,1,-1.0,0.28484107579462103,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16537,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01172.csv,1,-1.0,0.2842298288508558,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16538,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01173.csv,1,-1.0,0.28361858190709044,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16539,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01174.csv,1,-1.0,0.2830073349633252,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16540,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01175.csv,1,-1.0,0.28239608801955995,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16541,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01176.csv,1,-1.0,0.2817848410757946,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16542,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01177.csv,1,-1.0,0.28117359413202936,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16543,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01178.csv,1,-1.0,0.280562347188264,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16544,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01179.csv,1,-1.0,0.27995110024449876,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16545,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01180.csv,1,-1.0,0.2793398533007335,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16546,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01181.csv,1,-1.0,0.27872860635696817,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16547,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01182.csv,1,-1.0,0.2781173594132029,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16548,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01183.csv,1,-1.0,0.2775061124694377,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16549,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01184.csv,1,-1.0,0.27689486552567233,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16550,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01185.csv,1,-1.0,0.2762836185819071,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16551,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01186.csv,1,-1.0,0.27567237163814184,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16552,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01187.csv,1,-1.0,0.2750611246943765,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16553,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01188.csv,1,-1.0,0.27444987775061125,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16554,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01189.csv,1,-1.0,0.273838630806846,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16555,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01190.csv,1,-1.0,0.27322738386308065,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16556,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01191.csv,1,-1.0,0.2726161369193154,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16557,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01192.csv,1,-1.0,0.27200488997555017,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16558,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01193.csv,1,-1.0,0.2713936430317848,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16559,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01194.csv,1,-1.0,0.2707823960880196,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16560,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01195.csv,1,-1.0,0.27017114914425433,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16561,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01196.csv,1,-1.0,0.269559902200489,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16562,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01197.csv,1,-1.0,0.26894865525672373,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16563,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01198.csv,1,-1.0,0.2683374083129584,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16564,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01199.csv,1,-1.0,0.26772616136919314,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16565,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01200.csv,1,-1.0,0.2671149144254279,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16566,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01201.csv,1,-1.0,0.26650366748166254,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16567,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01202.csv,1,-1.0,0.2658924205378973,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16568,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01203.csv,1,-1.0,0.26528117359413206,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16569,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01204.csv,1,-1.0,0.2646699266503667,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16570,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01205.csv,1,-1.0,0.26405867970660146,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16571,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01206.csv,1,-1.0,0.2634474327628362,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16572,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01207.csv,1,-1.0,0.26283618581907087,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16573,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01208.csv,1,-1.0,0.2622249388753056,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16574,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01209.csv,1,-1.0,0.2616136919315404,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16575,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01210.csv,1,-1.0,0.26100244498777503,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16576,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01211.csv,1,-1.0,0.2603911980440098,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16577,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01212.csv,1,-1.0,0.25977995110024454,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16578,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01213.csv,1,-1.0,0.2591687041564792,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
16579,3,RM_003_FEMTO,,,Learning_set/Bearing3_2/acc_01214.csv,1,-1.0,0.25855745721271395,,2.0,1500rpm_5000N,25600.0,2560.0,2.0,False,True,True,True,
